Node-A Node-B 1
Node-B Node-C 2
Node-A Node-D 7
Node-A Node-C 9
Artificial-Node-0 Node-B 10
Artificial-Node-0 Node-A 10
Artificial-Node-0 Node-D 10
Artificial-Node-1 Artificial-Node-0 11
Artificial-Node-1 Node-A 11
Artificial-Node-1 Node-C 11
Artificial-Node-2 Node-A 12
Artificial-Node-2 Artificial-Node-0 12
Artificial-Node-2 Node-C 12
Artificial-Node-3 Artificial-Node-0 13
Artificial-Node-3 Node-B 13
Artificial-Node-3 Node-A 13
Artificial-Node-4 Node-A 14
Artificial-Node-4 Artificial-Node-3 14
Artificial-Node-4 Node-B 14
Artificial-Node-5 Node-D 15
Artificial-Node-5 Artificial-Node-1 15
Artificial-Node-5 Artificial-Node-4 15
Artificial-Node-6 Artificial-Node-5 16
Artificial-Node-6 Artificial-Node-0 16
Artificial-Node-6 Artificial-Node-1 16
Artificial-Node-7 Node-B 17
Artificial-Node-7 Artificial-Node-0 17
Artificial-Node-7 Artificial-Node-3 17
Artificial-Node-8 Artificial-Node-1 18
Artificial-Node-8 Artificial-Node-3 18
Artificial-Node-8 Node-C 18
Artificial-Node-9 Node-B 19
Artificial-Node-9 Artificial-Node-4 19
Artificial-Node-9 Node-D 19
Artificial-Node-10 Node-A 20
Artificial-Node-10 Node-C 20
Artificial-Node-10 Artificial-Node-8 20
Artificial-Node-11 Artificial-Node-1 21
Artificial-Node-11 Artificial-Node-5 21
Artificial-Node-11 Artificial-Node-0 21
Artificial-Node-12 Artificial-Node-9 22
Artificial-Node-12 Artificial-Node-4 22
Artificial-Node-12 Artificial-Node-1 22
Artificial-Node-13 Artificial-Node-4 23
Artificial-Node-13 Artificial-Node-0 23
Artificial-Node-13 Artificial-Node-2 23
Artificial-Node-14 Artificial-Node-10 24
Artificial-Node-14 Artificial-Node-0 24
Artificial-Node-14 Artificial-Node-5 24
Artificial-Node-15 Node-D 25
Artificial-Node-15 Artificial-Node-9 25
Artificial-Node-15 Artificial-Node-1 25
Artificial-Node-16 Artificial-Node-15 26
Artificial-Node-16 Artificial-Node-1 26
Artificial-Node-16 Artificial-Node-12 26
Artificial-Node-17 Artificial-Node-16 27
Artificial-Node-17 Artificial-Node-1 27
Artificial-Node-17 Artificial-Node-4 27
Artificial-Node-18 Artificial-Node-15 28
Artificial-Node-18 Node-D 28
Artificial-Node-18 Artificial-Node-4 28
Artificial-Node-19 Artificial-Node-7 29
Artificial-Node-19 Artificial-Node-1 29
Artificial-Node-19 Node-A 29
Artificial-Node-20 Artificial-Node-6 30
Artificial-Node-20 Node-A 30
Artificial-Node-20 Artificial-Node-19 30
Artificial-Node-21 Artificial-Node-4 31
Artificial-Node-21 Artificial-Node-13 31
Artificial-Node-21 Artificial-Node-9 31
Artificial-Node-22 Artificial-Node-4 32
Artificial-Node-22 Artificial-Node-6 32
Artificial-Node-22 Artificial-Node-3 32
Artificial-Node-23 Artificial-Node-2 33
Artificial-Node-23 Artificial-Node-10 33
Artificial-Node-23 Artificial-Node-4 33
Artificial-Node-24 Artificial-Node-1 34
Artificial-Node-24 Artificial-Node-4 34
Artificial-Node-24 Artificial-Node-20 34
Artificial-Node-25 Artificial-Node-4 35
Artificial-Node-25 Artificial-Node-10 35
Artificial-Node-25 Artificial-Node-7 35
Artificial-Node-26 Artificial-Node-3 36
Artificial-Node-26 Artificial-Node-7 36
Artificial-Node-26 Artificial-Node-10 36
Artificial-Node-27 Artificial-Node-15 37
Artificial-Node-27 Node-B 37
Artificial-Node-27 Node-C 37
Artificial-Node-28 Artificial-Node-0 38
Artificial-Node-28 Artificial-Node-5 38
Artificial-Node-28 Artificial-Node-11 38
Artificial-Node-29 Node-C 39
Artificial-Node-29 Artificial-Node-20 39
Artificial-Node-29 Artificial-Node-18 39
Artificial-Node-30 Artificial-Node-6 40
Artificial-Node-30 Artificial-Node-12 40
Artificial-Node-30 Artificial-Node-24 40
Artificial-Node-31 Artificial-Node-8 41
Artificial-Node-31 Node-B 41
Artificial-Node-31 Artificial-Node-7 41
Artificial-Node-32 Node-A 42
Artificial-Node-32 Artificial-Node-0 42
Artificial-Node-32 Artificial-Node-4 42
Artificial-Node-33 Artificial-Node-2 43
Artificial-Node-33 Artificial-Node-6 43
Artificial-Node-33 Artificial-Node-12 43
Artificial-Node-34 Node-A 44
Artificial-Node-34 Artificial-Node-28 44
Artificial-Node-34 Artificial-Node-19 44
Artificial-Node-35 Artificial-Node-24 45
Artificial-Node-35 Artificial-Node-4 45
Artificial-Node-35 Node-A 45
Artificial-Node-36 Artificial-Node-19 46
Artificial-Node-36 Artificial-Node-25 46
Artificial-Node-36 Artificial-Node-1 46
Artificial-Node-37 Artificial-Node-19 47
Artificial-Node-37 Artificial-Node-15 47
Artificial-Node-37 Artificial-Node-9 47
Artificial-Node-38 Artificial-Node-7 48
Artificial-Node-38 Artificial-Node-11 48
Artificial-Node-38 Artificial-Node-12 48
Artificial-Node-39 Artificial-Node-3 49
Artificial-Node-39 Artificial-Node-15 49
Artificial-Node-39 Artificial-Node-29 49
Artificial-Node-40 Artificial-Node-3 50
Artificial-Node-40 Artificial-Node-1 50
Artificial-Node-40 Artificial-Node-21 50
Artificial-Node-41 Artificial-Node-27 51
Artificial-Node-41 Artificial-Node-11 51
Artificial-Node-41 Artificial-Node-35 51
Artificial-Node-42 Artificial-Node-2 52
Artificial-Node-42 Artificial-Node-24 52
Artificial-Node-42 Artificial-Node-16 52
Artificial-Node-43 Artificial-Node-16 53
Artificial-Node-43 Artificial-Node-12 53
Artificial-Node-43 Artificial-Node-10 53
Artificial-Node-44 Artificial-Node-13 54
Artificial-Node-44 Node-D 54
Artificial-Node-44 Artificial-Node-35 54
Artificial-Node-45 Artificial-Node-0 55
Artificial-Node-45 Artificial-Node-18 55
Artificial-Node-45 Node-A 55
Artificial-Node-46 Artificial-Node-10 56
Artificial-Node-46 Artificial-Node-40 56
